"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"83637",":User","0.0","264","41","674","False","[-0.025801634415984154,-1.004230260848999]","0.15000000000000002","False","29","444",,,
"83638",":User","0.0","1415","1872","338","False","[1.416814923286438,-0.8107685446739197]","4.922770732001925","False","568","5095",,,
"83639",":User","317.1077207233937","772","919","718","True","[0.8528972268104553,0.4474809169769287]","0.18140907556495753","False","26","6742",,,
"83640",":User","15564.729932678465","1701","868","1649","True","[1.1604092121124268,-0.8415443301200867]","1.1597017738980018","True","2518","1618296",,,
"83641",":User","201.64992576746386","1090","1120","495","True","[0.025415781885385513,-0.6023944616317749]","0.25693604131846987","False","254","15348",,,
"83642",":User","421.88407641885607","1514","1049","754","False","[0.01517373789101839,-0.4256416857242584]","0.2874658991441267","False","34","20549",,,
"83643",":User","0.0","1330","1645","778","False","[0.6950759887695312,0.5651823878288269]","0.15000000000000002","False","1","186",,,
"83644",":User","0.0","1952","509","1280","False","[-0.24041318893432617,0.5315871834754944]","0.15000000000000002","False","2","1713",,,
"83645",":User","638.8500064255928","653","440","338","True","[0.7910895943641663,-0.7520998120307922]","0.1863756044320835","False","321","51117",,,
"83646",":User","1907.1107783866212","2297","424","778","False","[-0.41620975732803345,0.06413549184799194]","0.19927627537280615","True","503","432752",,,
"83647",":User","110.55420317264742","1042","211","338","False","[0.49922826886177063,-0.2297380566596985]","0.15551939054542663","False","317","15297",,,
"83648",":User","0.0","1547","1487","348","False","[0.5753030180931091,0.11294758319854736]","0.23409086119949984","False","10","1344",,,
"83649",":User","2.881571845910081","1191","964","452","False","[0.1441693753004074,-0.7503167390823364]","0.16231726292938245","False","1","3349",,,
"83650",":User","1084.6411270089966","1093","1517","548","True","[1.1507837772369385,-0.7678375840187073]","1.218201411776452","True","430","132672",,,
"83651",":User","1539.9183138285127","3524","962","817","False","[0.42432066798210144,0.11969262361526489]","0.2823727936483007","False","312","23676",,,
"83652",":User","41.46898659294298","412","685","435","False","[0.9147392511367798,-0.25265124440193176]","0.1902386629371789","False","18","3821",,,
"83653",":User","0.0","769","1882","353","False","[1.0583734512329102,-0.2318505346775055]","0.763027253819213","False","27","3944",,,
"83654",":User","410.68254927645864","1617","162","338","False","[0.2228851169347763,0.1533300131559372]","0.16750548132549817","False","225","89336",,,
"83655",":User","173.19952569225006","760","763","817","True","[-0.09711992740631104,-0.4523104727268219]","0.16690823401255808","False","111","7016",,,
"83656",":User","0.0","1264","667","356","False","[0.29777589440345764,-0.33632081747055054]","0.21375000253319743","False","0","477",,,
"83657",":User","3195.063793352833","1536","493","146","False","[0.8018612265586853,-0.788449764251709]","0.28882298565919823","False","492","1754",,,
"83658",":User","23.031360623199728","1794","1749","447","False","[1.002280831336975,-0.06084940582513809]","0.46915022626041825","False","71","49925",,,
"83659",":User","1388.813253864489","638","1545","338","True","[-0.16277383267879486,-0.018746554851531982]","0.21098550692199386","False","51","16588",,,
"83660",":User","28.54067606118991","857","1814","736","True","[1.1486027240753174,-0.8760408163070679]","2.1714935065251697","False","445","613",,,
"83661",":User","69.4179811547612","476","525","27","False","[0.09320570528507233,-0.008538591675460339]","0.15528822912496015","False","2","6328",,,
"83662",":User","538.3499332513641","602","1614","1262","True","[1.0596116781234741,-0.7660716772079468]","0.6141783070026294","False","226","3577",,,
"83663",":User","14.91934139036272","1522","1737","778","False","[0.5043701529502869,-0.37989193201065063]","0.2158487392448346","False","5","15378",,,
"83664",":User","31.563166043672457","286","1022","338","False","[-0.15083763003349304,0.22144590318202972]","0.19744923709433887","False","109","1887",,,
"83665",":User","0.0","1985","27","452","False","[0.031028777360916138,-0.467968612909317]","0.15000000000000002","False","259","26684",,,
"83666",":User","11314.236142559437","2225","305","817","False","[0.6785696148872375,-0.19825060665607452]","0.4887720702173717","True","2896","14861110",,,
"83667",":User","162.2319511650103","1260","163","338","False","[0.037680789828300476,0.5403268337249756]","0.16104132779845212","True","795","169643",,,
"83668",":User","284.22129849655613","832","1375","817","False","[0.4651065766811371,-0.8455924987792969]","0.3389423042354217","False","9","2411",,,
"83669",":User","9.10115383691563","2163","1112","338","False","[-0.4260125160217285,-0.7580040097236633]","0.17755686241313784","False","12","5133",,,
"83670",":User","54.634640747401434","345","1686","338","False","[0.8183507919311523,-1.0335170030593872]","0.36381949333663177","False","16","611",,,
"83671",":User","135.54523653523952","534","1111","778","True","[1.1156752109527588,0.3505413830280304]","0.3105273959285014","False","3","37886",,,
"83672",":User","0.0","254","66","817","False","[0.1750289797782898,0.43532174825668335]","0.15000000000000002","False","50","1048",,,
"83673",":User","7225.594874378222","1660","67","129","True","[0.025536905974149704,-1.1394295692443848]","0.22434950934532588","True","7903","6905465",,,
"83674",":User","1119.576923076923","3541","1048","219","True","[0.30033987760543823,-0.6163766980171204]","0.27956936367037816","False","2","2987",,,
"83675",":User","85.7822664508326","1444","1323","736","True","[0.6396113634109497,-0.8069977164268494]","0.2736694939864611","False","100","1213",,,
"83676",":User","3738.1275165611282","1784","244","778","True","[0.6458866596221924,-0.9537851214408875]","0.36625936178359986","False","1077","148769",,,
"83677",":User","5077.910422344019","2281","1376","338","False","[1.3103114366531372,-0.539600133895874]","1.138347324857188","True","1520","7378378",,,
"83678",":User","63.53039706997694","1291","543","817","True","[0.08914463222026825,-0.5477704405784607]","0.16104228133134452","False","53","14309",,,
"83679",":User","1369.6711236910826","1579","1850","719","False","[1.3106117248535156,-0.893781304359436]","4.986935504020635","False","935","30480",,,
"83680",":User","1029.9171967957702","1330","767","778","False","[0.8652969598770142,-0.1292785406112671]","0.27787469991217434","False","452","76102",,,
"83681",":User","0.0","1779","1875","381","False","[-0.3273523151874542,-0.6912571787834167]","0.2271137114705535","False","6","1393",,,
"83682",":User","720.515058812513","2004","1270","338","False","[0.6396672129631042,-0.4884905219078064]","0.25061272283721175","False","110","12721",,,
"83683",":User","62.66365797973413","1216","392","719","True","[0.5137053728103638,0.06593906134366989]","0.16399849029537494","False","18","1351",,,
"83684",":User","0.0","3141","739","384","False","[0.7514203786849976,0.7019718289375305]","0.15479982338397888","False","0","216",,,
"83685",":User","827.4654541596676","1789","807","338","False","[0.7907619476318359,0.17169985175132751]","0.18792197919551432","True","278","13714",,,
"83686",":User","0.0","1665","1672","1777","False","[0.9944998025894165,0.6864073872566223]","0.15000000000000002","False","0","459",,,
"83687",":User","0.36544117647058827","430","1161","817","False","[0.23721769452095032,0.2443428635597229]","0.1638681103374857","False","4","101387",,,
"83688",":User","14.458916899355623","1742","782","129","True","[1.1164426803588867,0.6628715991973877]","0.157171318087246","False","4","1012",,,
"83689",":User","1112.8117144214293","1526","522","548","False","[0.9661781191825867,0.31205475330352783]","0.22751584387196147","False","39","2859",,,
"83690",":User","0.0","1896","1880","947","True","[0.03483691066503525,-0.21611253917217255]","0.15000000000000002","False","10","9127",,,
"83691",":User","2.6315680166147457","1920","430","1608","False","[0.011214448139071465,-0.8908958435058594]","0.15472222233656796","False","1","4187",,,
"83692",":User","35.823612855725536","1983","1531","1792","False","[-0.30544495582580566,-0.2610072195529938]","0.164152568418855","False","0","427",,,
"83693",":User","461.9703482590019","1507","1646","176","False","[0.918921947479248,-0.8046765923500061]","0.48289668768977506","False","73","3131",,,
"83694",":User","5.3665200698200906","2241","304","885","True","[0.17467883229255676,-0.3358321487903595]","0.15511611880655946","False","39","21750",,,
"83695",":User","265.09232716626457","551","796","674","False","[0.081295445561409,-0.1479874849319458]","0.17464344658176056","False","4","1897",,,
"83696",":User","0.0","1108","740","736","False","[-0.008755955845117569,-0.2127630114555359]","0.15000000000000002","False","1","521",,,
"83697",":User","744.342608576414","907","370","1708","False","[0.5085947513580322,-0.312848299741745]","0.38427625302838275","False","130","13510",,,
"83698",":User","0.0","1001","1893","398","False","[1.1650055646896362,-0.43174007534980774]","0.9831686176259897","False","6","7914",,,
"83699",":User","68.57914257469193","1176","101","778","True","[0.1756226122379303,0.5884611010551453]","0.15551266304032194","False","401","33668",,,
"83700",":User","0.5869382839668275","2171","144","219","False","[0.829896092414856,-0.28780317306518555]","0.18697803636160965","True","8","1216935",,,
"83701",":User","264.6528640073065","961","1704","817","True","[-0.3480042517185211,-0.37023311853408813]","0.15876634667301479","False","27","13193",,,
"83702",":User","51.259120272452414","547","1300","338","False","[0.891053318977356,0.3043062388896942]","0.22504124989355376","False","20","773",,,
"83703",":User","590.8785852686354","1624","953","1252","False","[0.8088279962539673,-0.37967944145202637]","0.21706776480742346","False","58","3048",,,
"83704",":User","103.77685289146469","1271","1387","413","False","[0.5127003192901611,-0.5767524242401123]","0.24854318162574945","False","9","365845",,,
"83705",":User","50.44890625157145","1883","442","817","False","[0.2454032450914383,-0.9945158362388611]","0.17066469926982097","False","27","1136",,,
"83706",":User","0.0","2273","1453","817","False","[-0.04255656525492668,0.06105651333928108]","0.164152568418855","False","1","2519",,,
"83707",":User","556.4997030437322","1306","912","129","False","[0.42634233832359314,0.24249619245529175]","0.25167447770074897","False","199","84085",,,
"83708",":User","7.130106584329948","934","597","462","True","[0.9654808044433594,-0.7018306851387024]","0.3830638739276799","False","23","36139",,,
"83709",":User","110.76338182024624","2114","1003","799","False","[0.37527766823768616,-0.5498375296592712]","0.18471300772987007","False","28","454",,,
"83710",":User","258.9194205494693","1937","578","674","False","[0.7967075109481812,0.6659008860588074]","0.1580428239467981","False","49","3189",,,
"83711",":User","0.0","1657","18","817","False","[0.30343160033226013,-0.5849334597587585]","0.15000000000000002","False","2","1959",,,
"83712",":User","232.4521575599821","1964","611","817","True","[0.6755242943763733,-0.694632351398468]","0.16781998798632758","False","136","6406",,,
"83713",":User","0.0","155","1596","413","True","[0.02488786168396473,-0.750217080116272]","0.48558566040638224","False","12","2730",,,
"83714",":User","20.13142560253631","459","1651","644","True","[0.7871357798576355,-0.1678396463394165]","0.2792947663418865","False","11","14198",,,
"83715",":User","0.0","791","247","817","True","[0.2501695156097412,0.3726576268672943]","0.15000000000000002","False","0","13586",,,
"83716",":User","13.473323334320009","833","929","1094","False","[-0.5158491134643555,-0.6023935675621033]","0.15328699730273915","False","3","3681",,,
"83717",":User","28.374664674103393","1246","1058","817","False","[0.10966910421848297,0.09847329556941986]","0.16872270636104225","False","28","7910",,,
"83718",":User","238.11664619754947","403","448","885","True","[0.5094302892684937,-0.9973853826522827]","0.16411301346375143","False","61","42082",,,
"83719",":User","60.396843249292324","263","1206","115","False","[0.3462306261062622,-0.9417705535888672]","0.2240030287297966","False","79","2695",,,
"83720",":User","55.438263073244116","214","936","817","False","[0.5834470391273499,0.6797954440116882]","0.15827967089665684","False","11","1176",,,
"83721",":User","21.833465532556183","2398","1750","736","False","[1.202052354812622,-0.22936081886291504]","0.9106863531727121","False","77","12556",,,
"83722",":User","887.0824269165228","2264","1177","146","False","[1.4986275434494019,-0.4193521738052368]","3.051777351813686","False","1009","22237",,,
"83723",":User","10.947331402952118","1667","537","983","False","[0.18140025436878204,-0.6126416921615601]","0.16250150074898334","False","15","229",,,
"83724",":User","1.4365193891467756","1718","331","958","True","[0.8717499375343323,-1.0108084678649902]","0.15416084576795056","False","95","914",,,
"83725",":User","218.08644267802396","1718","1399","674","False","[0.057912085205316544,-0.6410540342330933]","0.21241597945488194","False","52","810",,,
"83726",":User","11.730849691325881","3047","585","817","False","[0.9884711503982544,-0.09810621291399002]","0.15753699710879124","False","19","7963",,,
"83727",":User","1596.1376156170193","1216","1005","718","True","[0.8765691518783569,-0.20804086327552795]","0.5651672454153244","True","9","134124",,,
"83728",":User","9.570775269817222","241","619","1708","False","[-0.04123183339834213,-0.5619224905967712]","0.1679949949368758","False","4","10903",,,
"83729",":User","762.0","1668","1133","1416","False","[-0.07196325063705444,-0.5282285213470459]","0.17159323007361402","False","0","760",,,
"83730",":User","879.1534208489203","744","353","129","True","[0.5540361404418945,-0.5680366158485413]","0.1621438898236725","False","165","38151",,,
"83731",":User","5.678864754472712","539","1635","338","False","[0.7064002156257629,-0.3547198176383972]","0.2986716070668492","False","29","1226",,,
"83732",":User","0.0","1097","1252","1708","False","[1.1556906700134277,0.2114672213792801]","0.21375000253319743","False","1","2693",,,
"83733",":User","582.1549478503148","2164","1421","196","False","[1.2040458917617798,-0.07058785855770111]","0.6257833712141745","False","270","44631",,,
"83734",":User","0.0","1816","1046","434","False","[-0.8581781387329102,-0.6526163220405579]","0.1600782715035241","False","0","2766",,,
"83735",":User","0.0","1097","1641","435","True","[0.815631091594696,0.06520812213420868]","0.571753642181579","False","8","20338",,,
"83736",":User","18.22978133984959","1486","330","129","False","[0.3427158296108246,-0.5580376386642456]","0.15452794054963648","False","38","4585",,,
"83737",":User","165.95311761171376","1476","146","885","False","[0.4773942828178406,-0.6812176704406738]","0.19715919158826067","False","117","2427",,,
"83738",":User","0.0","463","626","1280","True","[0.898186206817627,0.12635640799999237]","0.15000000000000002","False","0","5618",,,
"83739",":User","0.0","731","9","129","True","[0.061510611325502396,-0.1134454607963562]","0.15000000000000002","False","62","8020",,,
"83740",":User","162.6406473836507","404","1095","129","True","[0.014469255693256855,-0.9281174540519714]","0.19260496963444723","False","11","911",,,
"83741",":User","0.0","1161","1229","441","True","[0.4556618332862854,-0.010348507203161716]","0.16601132099299998","False","0","11451",,,
"83742",":User","16.869008970776974","1119","1563","817","True","[0.6836329102516174,-0.5259058475494385]","0.45793996379737406","False","162","2356",,,
"83743",":User","29.235305277877256","1090","1024","1717","False","[0.03615792840719223,0.019628725945949554]","0.15510432688277606","False","21","315",,,
"83744",":User","0.0","1599","1784","444","False","[1.3007667064666748,-0.9155165553092957]","1.4939003192985043","False","121","9706",,,
"83745",":User","0.0","1988","54","817","True","[0.36952459812164307,-0.9945940971374512]","0.15000000000000002","False","74","10984",,,
"83746",":User","0.0","1241","111","674","False","[0.7518172860145569,-0.548584520816803]","0.15000000000000002","False","35","2872",,,
"83747",":User","0.0","1781","1855","447","False","[1.451518177986145,-0.6839068531990051]","2.2084892539846903","False","115","38543",,,
"83748",":User","1037.7123087943858","517","995","736","False","[0.6949710249900818,0.06763242930173874]","0.22782852192304834","False","225","6303",,,
"83749",":User","28.53522239651987","1520","855","1649","True","[0.3830310106277466,0.4876246452331543]","0.18738619657008407","False","75","2695",,,
"83750",":User","1869.6171682094455","1667","1040","146","False","[0.49160251021385193,-0.3116980195045471]","0.3500402368998975","False","405","5339",,,
"83751",":User","1264.8382096870055","998","648","129","True","[0.8012104034423828,-0.07984360307455063]","0.30693342231463105","False","4","13644",,,
"83752",":User","0.0","2247","1876","452","True","[1.421831727027893,-0.647762656211853]","4.623887116288626","False","50","3176",,,
"83753",":User","203.64023772333152","2361","1538","338","False","[1.0554888248443604,-0.6417198181152344]","0.4619669424862863","False","256","7829",,,
"83754",":User","781.3739949648411","1634","605","778","False","[1.0907832384109497,0.5556771159172058]","0.18152096954081767","False","122","123383",,,
"83755",":User","1010.1642488801647","2000","752","256","True","[0.7553059458732605,-0.16464290022850037]","0.20713092480353582","False","152","412",,,
"83756",":User","507.4293993911274","1685","1100","548","True","[0.8369532823562622,0.49877411127090454]","0.2844253285794599","False","493","5196",,,
"83757",":User","83.6579521548782","569","1860","80","False","[1.0823817253112793,-0.9250109791755676]","1.5690228041772163","False","37","12315",,,
"83758",":User","0.0","448","64","736","False","[0.9015951156616211,0.39520004391670227]","0.15000000000000002","True","68","101828",,,
"83759",":User","59.80789041456049","2002","1722","817","False","[0.3177793323993683,-0.04753004387021065]","0.16279704772307876","False","40","4659",,,
"83760",":User","0.0","1451","21","129","True","[0.5372174978256226,0.16272751986980438]","0.15000000000000002","False","109","8728",,,
"83761",":User","170.26538983202073","587","1329","338","False","[0.17475876212120056,0.4930221736431122]","0.24285302681389606","False","35","17467",,,
"83762",":User","0.0","445","1745","462","False","[0.6604117155075073,-0.3591510057449341]","0.4166019376419577","False","9","1073",,,
"83763",":User","27.489445802490742","2441","966","674","False","[0.04753601551055908,-0.11295653134584427]","0.21355746089008706","False","15","7821",,,
"83764",":User","617.8438065400853","2085","254","817","True","[0.14455915987491608,-0.5706779360771179]","0.23721846506797403","False","291","15364",,,
"83765",":User","0.0","1339","138","669","True","[-0.3647937476634979,0.49647751450538635]","0.15000000000000002","False","20","22778",,,
"83766",":User","9.445421302500241","1202","521","225","True","[0.8484783172607422,-0.9667942523956299]","0.15664460730697266","False","0","340",,,
"83767",":User","606.251901742056","1599","1265","338","False","[1.095763921737671,-0.1911344975233078]","0.3689499802087625","False","332","183699",,,
"83768",":User","0.9938449123357056","2022","378","447","False","[0.6181576251983643,-0.722185492515564]","0.15071520258279636","False","3","1364",,,
"83769",":User","23.37517320314261","455","1599","146","False","[1.1961058378219604,0.66205233335495]","0.44571476763777707","False","17","20431",,,
"83770",":User","4614.029800129282","2157","212","778","True","[0.6697077751159668,-1.1248797178268433]","0.7131320329657825","True","195","451410",,,
"83771",":User","0.0","2458","1607","471","False","[0.1423213928937912,0.7706395983695984]","0.1547432304971352","False","0","5332",,,
"83772",":User","85.52225868406782","663","194","817","True","[0.881821870803833,0.5623445510864258]","0.1507247949738496","False","28","1873",,,
"83773",":User","0.0","2750","1759","473","False","[0.6648905277252197,-0.6013428568840027]","0.3385689334348552","False","3","1362",,,
"83774",":User","1063.383131282727","2038","1386","495","True","[0.8701945543289185,-0.39785516262054443]","0.5899279022395475","True","414","800768",,,
"83775",":User","76.53106210932017","817","451","736","False","[0.034771498292684555,-0.46780580282211304]","0.1570650534291499","False","152","248",,,
"83776",":User","18.81886083347003","943","368","817","True","[-0.5147868394851685,-0.7417768239974976]","0.1520426928536442","False","39","13810",,,
"83777",":User","166.72927871529055","2804","1845","778","True","[1.3658521175384521,-0.630866527557373]","6.666632903510454","False","477","193193",,,
"83778",":User","0.0","218","1010","478","False","[0.172188401222229,-0.5393466353416443]","0.15925382229650464","False","0","847",,,
"83779",":User","1345.1375718741174","954","1744","1608","True","[0.9015950560569763,0.18090566992759705]","0.34594320023168956","False","26","2275",,,
"83780",":User","284.02684910951","835","1604","118","True","[0.33762937784194946,0.14194737374782562]","0.23788708847866488","False","71","5573",,,
"83781",":User","0.0","1005","1218","481","True","[0.9165163040161133,0.9373301267623901]","0.15460202055853098","False","0","540",,,
"83782",":User","0.0","926","1430","482","False","[1.2995051145553589,-0.9558579325675964]","2.6801367074231557","False","205","8210",,,
"83783",":User","475.675603066578","1940","590","338","False","[0.28196775913238525,0.34106045961380005]","0.1828927472191691","False","261","38713",,,
"83784",":User","288.45214345049266","2181","208","548","False","[0.6375271677970886,-0.6685135364532471]","0.16911101665899075","False","164","7044",,,
"83785",":User","0.0","488","1470","485","True","[0.9614282250404358,-0.18656674027442932]","0.37207946531004266","False","58","13556",,,
"83786",":User","0.0","269","695","5","False","[0.26524481177330017,0.5330811738967896]","0.15000000000000002","False","0","487",,,
"83787",":User","380.3044412593261","1073","1096","495","False","[-0.22474133968353271,-0.6947613954544067]","0.22016713141172822","False","149","29475",,,
"83788",":User","95.37298522780786","2009","1762","219","True","[1.2846721410751343,-0.7000669240951538]","1.201701563385963","False","170","192988",,,
"83789",":User","3286.6751547430285","1271","391","338","True","[0.6132208108901978,-0.5522181987762451]","0.43121583439500355","False","897","81359",,,
"83790",":User","0.0","1509","900","490","False","[0.9152707457542419,0.9329738616943359]","0.164152568418855","False","0","434470",,,
"83791",":User","0.0","3027","112","958","True","[0.11909913271665573,-0.06660087406635284]","0.15000000000000002","False","0","2434",,,
"83792",":User","859.0025219456489","794","486","338","False","[-0.7043818235397339,0.0043894462287425995]","0.17505238084128824","False","330","963",,,
"83793",":User","148.18915506417355","968","1740","817","False","[-0.5533834099769592,0.27972766757011414]","0.15315933447845065","False","24","9775",,,
"83794",":User","6.525106480158504","2020","1027","817","True","[-0.5330899357795715,0.505623996257782]","0.15323304617007064","False","1","665",,,
"83795",":User","0.0","1051","439","495","True","[1.1419142484664917,-0.5644900798797607]","1.0754328523351422","True","78","57266",,,
"83796",":User","697.585381722533","1580","1630","435","True","[0.8353668451309204,-0.23019103705883026]","0.49810224410001225","False","85","32842",,,
"83797",":User","4.016730216449604","825","71","817","False","[0.29443567991256714,-0.7179877161979675]","0.16062500015832487","False","29","4428",,,
"83798",":User","35.579003958244506","2094","243","817","False","[0.3268336355686188,-0.31343382596969604]","0.15287330603094984","False","99","4290",,,
"83799",":User","15.685903913159894","1630","1696","778","False","[0.43048298358917236,-0.12978804111480713]","0.25719906337921883","False","1","779",,,
"83800",":User","41.43960038867773","752","339","1333","True","[0.1907467246055603,-0.5123918056488037]","0.1582372710557111","False","30","22050",,,
"83801",":User","59.32423071213543","1745","1702","778","True","[0.4991432726383209,-0.4270505905151367]","0.37317999099070304","False","89","1372",,,
"83802",":User","0.029425155133585","409","741","817","False","[-0.07675749063491821,-0.0984402447938919]","0.15160731139333672","False","4","116",,,
"83803",":User","326.2423394263251","951","601","1601","True","[1.174294352531433,-0.8636375665664673]","2.108060760550752","False","841","114507",,,
"83804",":User","167.1310200122157","1198","836","817","False","[0.47276389598846436,0.02757328562438488]","0.2516896799055381","False","488","38244",,,
"83805",":User","46.90249089528308","735","958","778","False","[0.9103385806083679,-0.8623661994934082]","0.16856758261659135","False","73","11360",,,
"83806",":User","134.938659721976","2684","289","817","True","[-0.5049267411231995,-0.19478826224803925]","0.16082606767456115","False","333","16419",,,
"83807",":User","943.478011597807","434","26","192","False","[0.780805766582489,0.24937444925308228]","0.16432104775303746","True","422","195379",,,
"83808",":User","8.235671438062742","390","842","55","True","[0.31425487995147705,-0.2509503662586212]","0.1792975113352912","False","18","13999",,,
"83809",":User","50.30399455233049","558","453","674","True","[-0.12101448327302933,0.06544126570224762]","0.15659601245007052","False","66","4530",,,
"83810",":User","1635.2626816668674","1175","708","338","False","[0.658789336681366,0.6611219048500061]","0.2012700581431841","False","186","17778",,,
"83811",":User","399.5614342889948","1601","1083","204","False","[0.1519259214401245,-0.44555220007896423]","0.2203422595012319","False","33","3006",,,
"83812",":User","1477.1439719026464","737","914","625","True","[1.0389684438705444,0.12382879853248596]","0.25414980979659263","False","15","2210",,,
"83813",":User","1625.1248803049268","1324","589","129","True","[0.4239233434200287,-0.509807288646698]","0.3442963939426612","False","572","16907",,,
"83814",":User","81.31288392920744","297","876","338","False","[0.3926997482776642,0.5942956209182739]","0.19073496897915299","False","41","1399",,,
"83815",":User","710.9311747616254","1858","1524","338","True","[0.6895751357078552,-1.037969708442688]","0.7177992432446834","True","646","268840",,,
"83816",":User","612.1018310486982","590","997","817","False","[0.9657285213470459,-0.24132077395915985]","0.22562014136798206","False","8","19426",,,
"83817",":User","0.0","1522","1584","517","True","[1.2974908351898193,-0.8579837679862976]","1.6469369279905803","False","44","2145",,,
"83818",":User","0.0","1608","98","190","False","[-0.19995544850826263,-1.0263124704360962]","0.15000000000000002","False","9","230299",,,
"83819",":User","2573.6451873102797","1039","1280","736","True","[1.2033984661102295,-0.48757028579711914]","0.9628258773039818","True","626","1656587",,,
"83820",":User","7621.885170745447","2792","1036","146","False","[0.39486539363861084,-0.7688770890235901]","0.3298313070154664","True","2141","4320387",,,
"83821",":User","133.9626037771678","1876","1767","1096","True","[1.2261593341827393,-0.8418695330619812]","1.6999582030128182","False","523","37678",,,
"83822",":User","0.0","626","1542","778","True","[0.12565068900585175,0.5319812297821045]","0.1532091559218419","False","10","1159",,,
"83823",":User","162.02968734099682","1360","559","817","True","[0.8016167879104614,0.49058225750923157]","0.18021113762590124","False","263","14483",,,
"83824",":User","364.0769772648783","811","1079","80","False","[0.8908888697624207,0.2017320841550827]","0.2230934528287459","False","35","10095",,,
"83825",":User","0.0","1715","542","778","False","[0.4032217860221863,-0.3530566096305847]","0.15381713129673294","False","8","159",,,
"83826",":User","96.39609218553798","963","423","338","True","[0.27700507640838623,-0.7138505578041077]","0.17608388237403222","False","145","16771",,,
"83827",":User","92.24063671409537","871","336","778","False","[0.8152310848236084,-0.9497305750846863]","0.4982902828827656","False","67","1693",,,
"83828",":User","119.38297447579826","349","325","817","True","[0.47848808765411377,-0.4845951795578003]","0.15487921706207122","False","121","10723",,,
"83829",":User","275.2659844099677","1890","636","674","True","[0.6801642775535583,0.15326713025569916]","0.1601220745282092","False","130","1681",,,
"83830",":User","12.709724407988741","475","399","192","False","[0.2863706350326538,0.05431332439184189]","0.17246147421173508","False","61","80048",,,
"83831",":User","7457.146555017341","3250","1232","146","False","[1.0630958080291748,-0.4213680028915405]","0.9073431962730364","True","1776","613103",,,
"83832",":User","104.15895416789408","2279","1043","192","False","[1.1033027172088623,-0.06399962306022644]","0.18595069530997843","True","86","64003",,,
"83833",":User","2346.1020149656156","1968","224","548","True","[0.47445032000541687,-0.4762978255748749]","0.2199588990710724","False","669","8806",,,
"83834",":User","624.8385943739947","2029","968","817","False","[0.4665776193141937,-0.1704271137714386]","0.34621754646680913","False","57","3096",,,
"83835",":User","0.0","682","1534","535","False","[0.7361319065093994,0.5892184376716614]","0.15858334389131984","False","0","487",,,
"83836",":User","64.95607113042006","929","1514","338","True","[0.6711596250534058,-0.9106307625770569]","0.41731137657928036","False","227","1613",,,
"83837",":User","17435.19525515106","1127","928","146","False","[1.2988691329956055,-0.5789726376533508]","0.9485659993388749","True","1505","2485038",,,
"83838",":User","45.29527410240328","1129","1401","129","True","[0.8251152038574219,-0.1292887032032013]","0.29532480636861275","False","54","11512",,,
"83839",":User","796.969580048002","378","1258","736","False","[0.9842096567153931,-0.2005026936531067]","0.4561546446413325","True","213","171270",,,
"83840",":User","0.0","532","6","338","True","[-0.06565292179584503,-1.0354312658309937]","0.15000000000000002","False","787","31551",,,
"83841",":User","172.97777255670889","1425","376","817","True","[0.46833962202072144,0.5336676836013794]","0.15784050937140828","False","86","86054",,,
"83842",":User","0.0","2606","1873","542","False","[-0.6155239939689636,-0.7732122540473938]","0.18545693533786692","False","1","3679",,,
"83843",":User","14486.498536932892","1453","806","338","False","[0.6278680562973022,-1.141553282737732]","0.5955556037210789","True","2146","3575365",,,
"83844",":User","0.8171971075570506","1170","1134","778","False","[0.7336754202842712,0.5121176242828369]","0.20483701678631408","False","23","9236",,,
"83845",":User","515.3891222961925","548","1349","129","True","[0.1156037226319313,-0.3111308813095093]","0.17611827042317374","False","13","5508",,,
"83846",":User","5119.261396181955","2239","261","548","True","[1.1396828889846802,0.31957343220710754]","0.24526621510347724","False","663","55815",,,
"83847",":User","3798.8668903642206","1368","197","817","False","[1.0626684427261353,0.5812332034111023]","0.25204644464636916","False","234","205261",,,
"83848",":User","0.0","2233","1586","548","True","[1.1538517475128174,-1.2792693376541138]","2.2613924045564295","False","259","69584",,,
"83849",":User","18.739858747498705","218","191","947","False","[0.4892486333847046,0.010006938129663467]","0.15131243112747214","False","33","5522",,,
"83850",":User","16.67524411983531","1129","1156","817","False","[0.042598120868206024,0.06357163935899734]","0.1692060504058121","False","22","585",,,
"83851",":User","0.0","1443","321","219","False","[1.1175490617752075,0.8316346406936646]","0.15000000000000002","False","1","6918",,,
"83852",":User","336.1619784191265","575","768","1608","False","[0.8444779515266418,0.11023512482643127]","0.2104852558886855","False","16","869",,,
"83853",":User","30.066325300782236","1805","1149","817","True","[-0.07366620004177094,0.0590553805232048]","0.16334352845235148","False","28","2599",,,
"83854",":User","0.0","1164","1235","958","False","[0.7684622406959534,0.1641240268945694]","0.15000000000000002","False","1","740",,,
"83855",":User","38.93147084418015","626","498","817","True","[0.4974042475223541,-1.0345381498336792]","0.1558706322403392","False","37","1498",,,
"83856",":User","53.34684667279537","415","468","799","False","[-0.20830979943275452,-0.23469482362270355]","0.1581404383254734","False","7","16934",,,
"83857",":User","320.0376304297024","2181","285","146","True","[1.1494156122207642,0.44348791241645813]","0.15735411788137563","False","56","77846",,,
"83858",":User","206.7713594428314","1640","750","338","False","[0.17913977801799774,-0.43305352330207825]","0.17882924802765596","False","107","4224",,,
